,아이디,날짜,맛평점,양평점,배달평점,리뷰
201,sk**님,2022년 2월 14일,5,5,5,"양 많고 맛있어오
오렌지주스는 펄프가 넘 많아서 다음에는 다른 주스로 시킬거에요"
202,ju**님,2022년 2월 12일,5,5,5,맛있게 잘 먹었습니다~
203,ju**님,2022년 2월 12일,5,5,5,빨리 팔요했는데 빠른 배송 감사합니다.
204,sk**님,2022년 2월 12일,5,5,5,간만에 달달한게 땡겨서 시켰는데 역시 꿀맛이었어요
205,di**님,2022년 2월 9일,5,5,5,정말 양많고 맛있어용!
206,lh**님,2022년 2월 7일,5,5,5,음료에 밍밍한 맛이 좀 있네요
207,sk**님,2022년 2월 6일,5,5,5,맛있게 잘먹었습니다
208,kt**님,2022년 2월 6일,5,5,5,음료 사이즈도 엄청크고 맛있습니다
209,hj**님,2022년 2월 5일,5,5,5,와 진짜 와플 너무 먹고싶어서 시켰는데 배달 와플은 별 기대안하는데 여기 넘 맛있어요 ㅠㅠ 크림도 별로 느끼하지도 않고..커피도 양 짱 많고...리뷰이벤까지...자주 시켜먹겠습니다!
210,sh**님,2022년 2월 4일,5,5,5,와플도 커피도 너무너무 맛있음! 바나나듬뿍은 집에서 바나나랑 꿀이랑 우유넣고 갈아먹는 맛이었음!! 와플먹고싶을때마다 시켜먹어요!!!
211,le**님,2022년 2월 4일,5,5,5,굳입니다 추천맛집!!
212,kj**님,2022년 2월 2일,5,5,5,배달이 빠르고 아침에 주문할 수 있어서 너무 좋아요!
213,rk**님,2022년 2월 1일,5,5,5,와플 맛집이에용 굿굿
214,jb**님,2022년 1월 30일,5,5,5,언제나 맛있습니다~
215,bi**님,2022년 1월 27일,4,5,5,토스트 제스타일😘와플은..식어서와서ㅜ어쩔수없나바염 조금딱딱해서 데워먹었어염ㅠ 바라는 요청대로해주셔서 감사합니당 또시켜먹을게요😍
216,ju**님,2022년 1월 26일,5,5,5,딸기주스와 와플 넘 맛있네요~
217,dl**님,2022년 1월 22일,5,5,5,맛있게 잘 먹었습니다 양 무지 많아요
218,rp**님,2022년 1월 21일,5,5,5,맛있게 잘먹었습니다 감사해요~
219,di**님,2022년 1월 15일,5,5,5,양많고 맛있어요 추천!
220,sm**님,2022년 1월 15일,3,3,2,와플이 크고 맛있었는데 배달예상 시간보다 30분 늦게왔어요ㅠㅠ
221,ds**님,2022년 1월 14일,5,5,5,맛있어요 ㅎㅎㅎㅎㅎ
222,ya**님,2022년 1월 14일,5,5,5,잘 먹었습니다. 1L짜리들에 얼음이 많은 건 조금 아쉽지만 천천히 마시면 딱이네요 좋았어요
223,ja**님,2022년 1월 12일,5,5,5,맛있어요 애들이 순삭해서 사진이 없어요ㅜ
224,ro**님,2022년 1월 11일,5,5,1,배달 90분 걸렸지만 맛나요 ㅎㅎ 배달비가 너무 비싸긴해요
225,ye**님,2022년 1월 9일,5,5,5,맛있어요 다음에 또 시켜먹을게요
226,sj**님,2022년 1월 9일,5,5,5,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
227,dl**님,2022년 1월 8일,5,5,5,맛나게 먹었습니다.
228,dn**님,2022년 1월 8일,5,5,5,맛잇어요 최고에요 자몽에드도 안달어소 맛잇고상틈해요 담본에 재주문할게요
229,rl**님,2022년 1월 6일,5,5,5,와플 생각 날때마다 주문합니다!
230,is**님,2022년 1월 6일,5,5,5,달달하네요. 잘먹었습니다.
231,mi**님,2022년 1월 5일,4,4,4,"식어서 아쉽지만 그래도 굿굿합니다~ 
아이스티 잘 먹겠습니당"
232,le**님,2022년 1월 2일,5,5,5,수제 와플 맛잇어요!!
233,en**님,2021년 12월 30일,4,5,3,양이 진짜 많네요 잘먹었어요~
234,ch**님,2021년 12월 28일,5,5,5,맛있었오요 ㅎㅎㅎㅎㅎ
235,zc**님,2021년 12월 28일,5,5,5,양많고 맛있습니다
236,hj**님,2021년 12월 28일,5,5,5,👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾👍🏾
237,ha**님,2021년 12월 27일,5,5,5,"양도많고 배달도 빨리와서 너무좋아요!!
와플생각나면 또 시켜먹을것같아요~"
238,   손님,2021년 12월 26일,4,5,5,"배달원분도 친절하셨고,빨리 와주셨어요.
디저트 대부분 다 맛있었습니다.
번창하세요"
239,je**님,2021년 12월 26일,5,5,5,양은 물론이고 질도 좋은 가게 뭐 마시고 싶을 때 생각나네요
